frame_idx,ear,mar,pitch,yaw,roll,detected,video,camera,gender,glasses,action,label,subject,split,ear_norm,mar_norm,pitch_norm,yaw_norm,roll_norm
98,0.3187958889212659,0.354705355378782,24.872246978761154,5.937579156303963,12.408817293608296,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.3155659544217885,-0.03309461208120579,0.3077434163241539,0.5312697623783068,0.7179872899388455
99,0.3111723787520294,0.3517031190934325,24.931552095218272,5.828720904109886,12.50908329852575,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.21761848814795187,-0.09409754790710298,0.31272115224605834,0.5085365748032812,0.7352556822520215
100,0.3179117388651174,0.3543968703072035,24.99058123478664,5.858061982468571,12.564141837644584,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.30420632403064946,-0.03936277129191866,0.3176757242294222,0.5146639581163287,0.7447381828710211
101,0.3170918267698808,0.3529665918381183,25.648516207700084,5.1766333345319495,11.9036801000336,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2936720280812885,-0.06842483615621388,0.37289906320248606,0.3723592181419882,0.6309896356710222
102,0.3142525049327472,0.354336181331822,25.91766597364753,5.215311767342666,11.878609904163886,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2571921948142645,-0.040595920624169786,0.3954899716833338,0.3804365485278042,0.62667190128036
103,0.3163770610450918,0.3548266118879571,25.98633706670946,4.858013518116288,11.821450527458271,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.284488661079959,-0.03063078100842262,0.40125383468793596,0.3058209088663267,0.616827582239806
104,0.3175094039562312,0.3579433528712591,26.199170514350765,4.645472203411748,11.603305983416172,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.29903709305382903,0.03269879472088451,0.4191178700527924,0.2614352837323989,0.5792574649243798
105,0.3227908762884255,0.3585495229660198,26.52090646455749,4.622886259551748,11.687324179950838,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.36689387052902894,0.04501566517199149,0.4461225653031606,0.2567185949377546,0.5937275655372504
106,0.3191175828663507,0.3542489489901417,26.70799740169729,4.801370125344419,12.11154239819116,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.31969910386833095,-0.042368409008056544,0.46182591998988365,0.29399190328507757,0.6667888850243615
107,0.3285197781841029,0.3524563714447429,26.62995854986604,4.183138599086165,11.611179335038544,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.440499258697505,-0.0787920887492321,0.45527578031777827,0.16488480329079747,0.5806134591593813
108,0.3270269984089372,0.3549222583843382,26.960551008595047,4.344350981586826,12.535769286087946,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.4213199051665905,-0.028687324022981065,0.48302384078261146,0.19855125720621059,0.7398516976499415
109,0.3308185718588589,0.3546715848244393,27.257931249313916,4.284717577102778,12.87793500085879,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.4700343430523831,-0.033780801562502565,0.5079842555852911,0.18609783872346355,0.7987814595731936
110,0.3289921782968017,0.3569028867500816,27.49369849285449,3.903702310456161,12.238811044957655,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.4465686929973427,0.011557391451280152,0.5277732240165208,0.10652930486363708,0.6887078287714489
111,0.3107537022973404,0.3558233739084854,27.61033778804891,3.7392299229191184,12.540871867810717,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.21223929968818114,-0.010377408591101443,0.5375632664998651,0.07218205455021225,0.740730493838853
112,0.3173879424482538,0.3579305959228727,27.37609749092003,3.691308309326985,12.406748724091925,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2974765459184437,0.03243958417588207,0.5179024613108377,0.06217444365503073,0.7176310289113399
113,0.3196835392026588,0.3585381244368524,27.88266421987007,3.668795726921112,12.6223166303898,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.32697055598584684,0.04478405657186231,0.5604208063403006,0.05747307514767578,0.754757382745287
114,0.3237824514272339,0.3596400720985099,27.994552919688303,3.577191076964342,12.557681658378064,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.3796337069443236,0.06717471343508918,0.5698121107270497,0.0383430078515455,0.7436255733671363
115,0.3326104909866296,0.361288400882305,27.96083444557522,3.662759256680522,12.283755851817666,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.4930570628279825,0.10066737872213422,0.5669819727920562,0.05621246139075329,0.6964484838213588
116,0.331677636247541,0.3594594577318967,27.99278392375267,3.690027627445035,12.055158929511771,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.4810716707885015,0.06350478023579142,0.5696636312173453,0.061906995107405695,0.6570781973597345
117,0.3317706743924512,0.3587529934196988,28.19368681619921,3.7417799926937616,12.145520619993407,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.48226703228976237,0.049150014986101,0.5865262832832722,0.07271459308861367,0.6726408112546762
118,0.325634962460375,0.3619019227528908,28.61014043400989,3.7554749342314153,11.812608033350983,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.40343491634950107,0.11313363112264152,0.6214810436315161,0.07557454783278356,0.6153046766707918
119,0.3167683973545033,0.3587356721938525,29.021901540977,3.958668826238069,12.312879097180945,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2895165811741026,0.04879806213219538,0.6560419411701857,0.11800812331267804,0.7014642578793758
120,0.3176390781665483,0.3567016105949406,28.969067872705736,4.014503485036088,12.37217670699351,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.30070315764345557,0.007467627952229204,0.6516073819929852,0.1296682386099544,0.7116768358146395
121,0.3191222312482645,0.3576217980145112,29.08474064763175,4.064026725083512,12.077583711372586,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.31975882664965083,0.02616506838281453,0.6613163002336554,0.14001032184783277,0.6609403232221217
122,0.3125233406611544,0.3606347019576498,28.96210056869816,4.107497139442588,11.964812641191832,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.23497575443261257,0.08738476211237658,0.651022585916201,0.1490883757727398,0.6415182361143211
123,0.3133278233741449,0.3590057873843352,29.17213685603764,4.187091111229818,11.587502950098193,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.24531181244910139,0.054286577380320784,0.6686518434718985,0.1657102179758875,0.5765357749627849
124,0.2805564483400581,0.3608265674558085,29.090267104339965,4.509524049804599,12.109449541793651,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,-0.17573742597802203,0.09128330891513632,0.6617801597405703,0.2330448327179938,0.666428441169467
125,0.297740467259874,0.3633119716640479,28.87954951117259,4.4735933720199785,12.03211495748849,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.04504421872806781,0.14178464825225373,0.644093717228567,0.22554132406052121,0.6531094309799483
126,0.2976750571169069,0.3632930742358646,28.64839921326696,4.712185385280623,12.565947285645551,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.044203823997817054,0.14140066828226772,0.6246922690908546,0.27536719285811295,0.7450491275866045
127,0.2980734298622248,0.3578152776118079,28.58843650932646,4.60055296107606,12.226256221274664,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.04932214878131352,0.030096412333025124,0.6196593389962823,0.25205466681853683,0.6865455642934821
128,0.3058656546753621,0.3551233880138448,28.63491594702938,4.279205717975072,12.057476196883911,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.14943727424711375,-0.024600537802539395,0.6235605600123652,0.18494678104146214,0.6574772905729286
129,0.30754801095786,0.3512854578419913,28.19032993262346,4.850774202760873,12.786242160809252,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.1710523218541197,-0.10258407598051415,0.5862445254694628,0.3043091014417871,0.78298958738692
130,0.3119400494216207,0.3524242462751569,27.941385627641385,5.020058156277669,12.821810224095064,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.22748158209680336,-0.07944484538541506,0.5653495490577932,0.33966116516845984,0.789115325329156
131,0.2951617147895948,0.349850840081042,27.32195811039438,5.161972143548566,13.201773594638372,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.011912201454646543,-0.13173431163416544,0.5133583080348376,0.3692974786966009,0.8545548185310669
132,0.3002655288228774,0.3560328042101715,26.946884571309507,5.318038287548639,13.629112880090377,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.07748641094546233,-0.0061219596392312215,0.4818767573627538,0.4018892285562192,0.928153666296995
133,0.3067898558074707,0.358489711565777,26.556801937811883,5.093138109645739,13.493931830013446,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.1613114840543942,0.04380034743418703,0.4491354282284251,0.35492266583015125,0.9048720026069206
134,0.3109132796925307,0.3531074134506344,26.384181572845705,5.227420773731209,14.044034086386048,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2142895627804429,-0.06556345851144288,0.4346466514942001,0.3829653077906956,0.9996138005196423
135,0.3120694481719659,0.3535145840156834,25.767991537476615,4.891185346246839,13.269654745237618,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.22914410755475598,-0.05729009243060225,0.3829271463821226,0.3127482788718076,0.866245703594081
136,0.3069052618016616,0.3508220512247176,25.659665297707004,5.158592318285724,13.672671931533689,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.16279422946600614,-0.11200011171120985,0.3738348547351462,0.36859165988982795,0.9356556585199043
137,0.297351751712197,0.3538590436803127,25.45938307998211,5.085440619785311,13.60799320991404,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.040049970389572864,-0.05029095951140815,0.357024298593523,0.3533151764820585,0.9245163143307917
138,0.3006003479268984,0.3513776521246125,25.02780936387018,5.158090280702076,13.452825121783802,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.08178819348013656,-0.10071076509765539,0.3208004427447029,0.36848681791111954,0.8977923671412694
139,0.3033717411378853,0.3522534916996132,24.874146391300386,5.215485726260774,13.70045107599318,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.11739527434428725,-0.08291443585859101,0.3079028422656557,0.38047287687807624,0.9404399437324829
140,0.2952954184227701,0.3514150075634894,24.36354453138616,5.26355095847141,14.020136008755967,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.013630036390313221,-0.09995173375436116,0.2650458111741809,0.3905104800699177,0.995497935123522
141,0.2976466464598652,0.3509351074323114,23.807171463956887,5.195490432275988,14.29144745886925,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.043838801611720345,-0.10970290392306287,0.21834700390136536,0.37629720108306597,1.0422247650542642
142,0.2978480361097134,0.3523169924601971,23.56203914023336,4.816223160394816,14.12726680269204,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.046426271884404326,-0.0816241533975802,0.19777198362801673,0.2970937060887558,1.0139486211764184
143,0.3144884624177477,0.3467872738346426,23.48087032103854,4.394169986913147,14.30678290186647,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2602237953881586,-0.19398342108616565,0.1909591322050411,0.2089551059733698,1.0448659239015758
144,0.3057571190658003,0.3426997871927906,23.505565936662,4.05615990563255,14.33446915461083,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.14804280008480927,-0.2770377384691428,0.1930319424505334,0.1383674709055016,1.049634210764755
145,0.3080014100878074,0.3430594747272841,23.271076861959774,4.03231646399602,14.054141792638855,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.17687763001312462,-0.269729187942605,0.17335025627960446,0.1333881751678569,1.0013546082550608
146,0.3119165582086274,0.3449103053028177,23.54778472997417,3.731069997739061,13.923520960482886,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.2271797651199368,-0.23212185524369325,0.19657554908355304,0.07047799348017317,0.978858331717467
147,0.3116424836452094,0.3463661678828804,24.2326491222669,4.20026143952789,14.778960674635538,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.22365843328447488,-0.20253994259535205,0.25405919115031755,0.16846061620101194,1.126187115749707
148,0.3045109744358735,0.3514789232610881,24.887609034781697,3.7574874741170863,15.05545576209292,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.1320322345575779,-0.09865302011949306,0.30903282038666946,0.07599483243042353,1.1738067017381064
149,0.3042433923661709,0.3565159659978767,24.986222806727795,3.013176861924692,14.671668282875666,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.12859431879884473,0.0036954846681125134,0.3173099024385278,-0.07944173227654226,1.10770859838329
150,0.3071945087607641,0.3547299912842968,25.65895203764451,2.71303064912405,14.288303292559812,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.16651049745051358,-0.03259403104084461,0.37377498772118795,-0.142122144813074,1.0416832585149944
151,0.3197729980223045,0.36233434597733,26.954678923427988,2.164744331351432,13.526579053603951,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.32811993003082496,0.12192011016788473,0.482530971178457,-0.2566223820989269,0.9104946966133383
152,0.31891041621256,0.3634153873054792,26.917936808794423,1.3847045091315295,12.315057993523364,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.3170374101885463,0.14388596778143686,0.4794470459661952,-0.4195203823616899,0.7018395200321027
153,0.3298912612130504,0.3627712362654201,27.88957782983966,0.8691911878921359,11.264364376347755,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.4581201819652482,0.13079735621856234,0.5610010956433416,-0.5271765388124291,0.5208829775102822
154,0.33443297956479,0.3573344265601371,28.2964139786468,0.1889673894241405,10.500411515968349,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.5164725413386773,0.02032592025349301,0.5951486200599045,-0.669229666544079,0.3893105895143179
155,0.3351448679792179,0.3614988017946006,28.731844350814956,-0.0584531223618717,10.294969881897895,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.5256189404271554,0.10494254967157292,0.6316961817967889,-0.7208992165411925,0.3539282409555098
156,0.3390342974154419,0.3689913465870574,29.154201171658222,0.165780475152098,10.162746938562078,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.5755906398244123,0.25718480701065255,0.6671464236067522,-0.6740718577496903,0.3311560395478096
157,0.3441789910264191,0.3678279620311533,29.1246450277996,0.083376489651369,9.506599682135208,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.6416900733876887,0.2335458037280062,0.6646656481224915,-0.6912805233451838,0.2181505572956604
158,0.3427176885256204,0.3825057468350895,29.3328136603506,0.5885517964934226,9.7043275243185,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.6229151423866868,0.5317861417154635,0.6821381453025972,-0.5857832847138217,0.2522043919215622
159,0.3419822661799597,0.3944995339609016,29.418367670372355,0.8147138208153403,9.234533861421523,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.6134663774739955,0.7754898867923472,0.689319064831795,-0.5385532069050085,0.1712938052892556
160,0.351327295004222,0.3984592221371316,28.883604788525368,1.1382209181335656,9.725391337463174,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.7335320526384493,0.8559474460070781,0.6444340942644472,-0.4709942724470526,0.2558321238661341
161,0.3494977262096123,0.4002003262692698,28.47427752328417,1.363511167200686,9.631715744336203,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.710025606942497,0.8913252289475265,0.6100774796293628,-0.42394625001751596,0.2396987704566936
162,0.3522602619292581,0.4048269904331667,28.72954358117722,1.712373968480897,9.935074652347147,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.7455188860519252,0.9853351836121452,0.6315030682113522,-0.35109220965213667,0.29194499927115924
163,0.3442596791658598,0.4150548505487633,28.838323610498477,2.176043934680724,10.838068109573005,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.6427267610343402,1.193156765581785,0.6406334483857129,-0.25426265284707184,0.4474637644642536
164,0.3490471669482658,0.4129876180538074,27.53924012660821,2.0679652509221205,10.014881123191907,True,1-MaleNoGlasses-Yawning.avi,Mirror,Male,NoGlasses,Yawning,Yawning,1,train,0.7042367856416241,1.1511523264767123,0.5315957310752839,-0.2768330408629093,0.305689732082763
